review_id,product_id,rating,review_text,review_date
1371,53,4,Amazing product,2026-09-22
1372,4,3,Not worth the price,2026-09-22
1373,15,3,I would not buy this again,2026-09-22
1374,16,1,I would not buy this again,2026-09-22
1375,81,4,Very good product,2026-09-22
1376,69,5,Good value for money,2026-09-22
1377,77,2,I would not buy this again,2026-09-22
1378,94,4,Works very well,2026-09-22
1379,87,1,Not worth the price,2026-09-22
1380,85,5,Highly recommended,2026-09-22
1381,83,5,Highly recommended,2026-09-22
1382,50,4,Good value for money,2026-09-22
1383,56,4,Works very well,2026-09-22
1384,40,3,Not worth the price,2026-09-22
1385,69,1,Very disappointed,2026-09-22
1386,33,3,Very disappointed,2026-09-22
1387,21,3,Product caused irritation,2026-09-22
1388,17,4,Very good product,2026-09-22
1389,90,5,Good value for money,2026-09-22
1390,90,4,I really liked this product,2026-09-22
1391,13,5,Works very well,2026-09-22
1392,62,1,I would not buy this again,2026-09-22
1393,63,5,Good value for money,2026-09-22
1394,97,3,Not worth the price,2026-09-22
1395,32,4,Very good product,2026-09-22
1396,24,3,Very disappointed,2026-09-22
1397,1,1,Very poor quality,2026-09-22
1398,43,3,Not worth the price,2026-09-22
1399,1,1,Product quality was poor,2026-09-22
1400,35,5,Excellent quality,2026-09-22
1401,74,2,Not worth the price,2026-09-22
1402,28,2,I would not buy this again,2026-09-22
1403,100,5,Amazing product,2026-09-22
1404,43,4,Good value for money,2026-09-22
1405,83,3,Packaging was damaged,2026-09-22
1406,69,1,Very poor quality,2026-09-22
1407,19,1,Very poor quality,2026-09-22
1408,70,4,Excellent quality,2026-09-22
1409,100,4,Highly recommended,2026-09-22
1410,49,1,Packaging was damaged,2026-09-22
1411,23,3,Very poor quality,2026-09-22
1412,56,1,Very poor quality,2026-09-22
1413,65,5,Highly recommended,2026-09-22
1414,82,2,Product caused irritation,2026-09-22
1415,42,4,Very good product,2026-09-22
1416,69,4,I really liked this product,2026-09-22
1417,61,1,Very disappointed,2026-09-22
1418,91,3,Packaging was damaged,2026-09-22
1419,97,4,I really liked this product,2026-09-22
1420,8,3,Product quality was poor,2026-09-22
1421,33,1,I would not buy this again,2026-09-22
1422,19,1,Packaging was damaged,2026-09-22
1423,11,2,I would not buy this again,2026-09-22
1424,42,3,Very poor quality,2026-09-22
1425,86,5,Excellent quality,2026-09-22
1426,89,3,Very disappointed,2026-09-22
1427,7,2,Very poor quality,2026-09-22
1428,6,4,Excellent quality,2026-09-22
1429,21,4,Excellent quality,2026-09-22
1430,35,3,Product quality was poor,2026-09-22
1431,68,4,I really liked this product,2026-09-22
1432,71,3,Packaging was damaged,2026-09-22
1433,58,2,Very poor quality,2026-09-22
1434,7,1,Product quality was poor,2026-09-22
1435,92,5,Amazing product,2026-09-22
1436,32,2,Product caused irritation,2026-09-22
1437,74,5,Very good product,2026-09-22
1438,33,1,Very poor quality,2026-09-22
1439,68,1,I would not buy this again,2026-09-22
1440,53,4,Highly recommended,2026-09-22
1441,55,4,Good value for money,2026-09-22
1442,36,2,Product quality was poor,2026-09-22
1443,16,2,Product caused irritation,2026-09-22
1444,41,1,Very disappointed,2026-09-22
1445,8,1,Product quality was poor,2026-09-22
1446,84,4,Good value for money,2026-09-22
1447,48,2,Not worth the price,2026-09-22
1448,67,4,Good value for money,2026-09-22
1449,18,2,I would not buy this again,2026-09-22
1450,26,3,Product quality was poor,2026-09-22
1451,88,5,Amazing product,2026-09-22
1452,5,3,Not worth the price,2026-09-22
1453,45,3,I would not buy this again,2026-09-22
1454,26,1,Packaging was damaged,2026-09-22
1455,3,5,I really liked this product,2026-09-22
1456,64,5,I really liked this product,2026-09-22
1457,36,4,Highly recommended,2026-09-22
1458,11,1,Product quality was poor,2026-09-22
1459,67,2,Very poor quality,2026-09-22
1460,98,4,Good value for money,2026-09-22
1461,54,5,Works very well,2026-09-22
1462,74,5,Amazing product,2026-09-22
1463,9,2,Very disappointed,2026-09-22
1464,10,5,Amazing product,2026-09-22
1465,58,3,Not worth the price,2026-09-22
1466,34,1,Not worth the price,2026-09-22
1467,33,2,Packaging was damaged,2026-09-22
1468,14,1,Product quality was poor,2026-09-22
1469,71,2,Packaging was damaged,2026-09-22
1470,21,5,Good value for money,2026-09-22
1471,14,3,Product caused irritation,2026-09-22
1472,98,3,Product caused irritation,2026-09-22
1473,17,5,Works very well,2026-09-22
1474,8,1,Packaging was damaged,2026-09-22
1475,12,1,Very disappointed,2026-09-22
1476,95,2,Product caused irritation,2026-09-22
1477,41,5,Good value for money,2026-09-22
1478,90,2,Very poor quality,2026-09-22
1479,41,3,Not worth the price,2026-09-22
1480,97,1,Very poor quality,2026-09-22
1481,31,5,Amazing product,2026-09-22
1482,45,5,I really liked this product,2026-09-22
1483,45,2,Packaging was damaged,2026-09-22
1484,68,3,Very disappointed,2026-09-22
1485,25,3,Product caused irritation,2026-09-22
1486,95,3,Very poor quality,2026-09-22
1487,56,4,Works very well,2026-09-22
1488,58,2,I would not buy this again,2026-09-22
1489,87,3,Very disappointed,2026-09-22
1490,45,4,Very good product,2026-09-22
1491,7,4,Excellent quality,2026-09-22
1492,81,4,I really liked this product,2026-09-22
1493,18,2,I would not buy this again,2026-09-22
1494,3,1,I would not buy this again,2026-09-22
1495,30,5,Good value for money,2026-09-22
1496,57,3,Product quality was poor,2026-09-22
1497,30,1,Packaging was damaged,2026-09-22
1498,87,5,Works very well,2026-09-22
1499,31,4,I really liked this product,2026-09-22
1500,36,5,Excellent quality,2026-09-22
1501,73,5,Very good product,2026-09-22
1502,67,5,Excellent quality,2026-09-22
1503,76,1,Very poor quality,2026-09-22
1504,11,5,Excellent quality,2026-09-22
1505,26,1,Very disappointed,2026-09-22
1506,64,5,Good value for money,2026-09-22
1507,95,2,I would not buy this again,2026-09-22
1508,26,4,I really liked this product,2026-09-22
1509,44,4,Amazing product,2026-09-22
1510,9,1,I would not buy this again,2026-09-22
1511,60,2,Not worth the price,2026-09-22
1512,86,4,Good value for money,2026-09-22
1513,35,5,Excellent quality,2026-09-22
1514,53,3,I would not buy this again,2026-09-22
1515,84,4,Excellent quality,2026-09-22
1516,42,2,Packaging was damaged,2026-09-22
1517,70,5,Very good product,2026-09-22
1518,45,5,Amazing product,2026-09-22
1519,6,3,Product caused irritation,2026-09-22
1520,79,3,Very poor quality,2026-09-22
1521,90,5,Works very well,2026-09-22
1522,52,1,Packaging was damaged,2026-09-22
1523,53,3,Product quality was poor,2026-09-22
1524,93,5,Very good product,2026-09-22
1525,98,5,Good value for money,2026-09-22
1526,15,2,Packaging was damaged,2026-09-22
1527,9,3,Product caused irritation,2026-09-22
1528,100,2,Packaging was damaged,2026-09-22
1529,84,5,Good value for money,2026-09-22
1530,10,4,Amazing product,2026-09-22
1531,25,1,Not worth the price,2026-09-22
1532,94,3,Not worth the price,2026-09-22
1533,42,3,Product quality was poor,2026-09-22
1534,86,4,Excellent quality,2026-09-22
1535,98,3,Product quality was poor,2026-09-22
1536,17,1,Product quality was poor,2026-09-22
1537,95,4,I really liked this product,2026-09-22
1538,73,4,Highly recommended,2026-09-22
1539,58,2,Very disappointed,2026-09-22
1540,93,2,I would not buy this again,2026-09-22
1541,11,3,Packaging was damaged,2026-09-22
1542,46,1,Product caused irritation,2026-09-22
1543,1,5,Good value for money,2026-09-22
1544,64,5,Good value for money,2026-09-22
1545,56,1,Very poor quality,2026-09-22
1546,22,1,Very disappointed,2026-09-22
1547,51,4,Very good product,2026-09-22
1548,15,2,I would not buy this again,2026-09-22
1549,29,4,Works very well,2026-09-22
1550,69,4,Good value for money,2026-09-22
1551,47,5,Highly recommended,2026-09-22
1552,80,3,Very poor quality,2026-09-22
1553,41,4,Very good product,2026-09-22
1554,20,1,Very disappointed,2026-09-22
1555,93,5,Works very well,2026-09-22
1556,48,2,Product caused irritation,2026-09-22
1557,80,2,Product caused irritation,2026-09-22
1558,16,5,Very good product,2026-09-22
1559,62,3,I would not buy this again,2026-09-22
1560,81,3,Product caused irritation,2026-09-22
1561,68,4,Very good product,2026-09-22
1562,33,3,Very poor quality,2026-09-22
1563,28,3,Very poor quality,2026-09-22
1564,10,1,Not worth the price,2026-09-22
1565,95,1,Not worth the price,2026-09-22
1566,6,3,Product caused irritation,2026-09-22
1567,12,4,Highly recommended,2026-09-22
1568,63,1,Product caused irritation,2026-09-22
1569,81,2,Very poor quality,2026-09-22
1570,87,5,Very good product,2026-09-22
1571,62,1,Product quality was poor,2026-09-22
1572,9,2,Product quality was poor,2026-09-22
1573,88,3,Very poor quality,2026-09-22
1574,55,5,Works very well,2026-09-22
1575,35,2,Product quality was poor,2026-09-22
1576,14,4,Excellent quality,2026-09-22
1577,71,5,Highly recommended,2026-09-22
1578,19,2,Packaging was damaged,2026-09-22
1579,65,2,I would not buy this again,2026-09-22
1580,13,2,Product quality was poor,2026-09-22
1581,24,2,Not worth the price,2026-09-22
1582,23,1,Not worth the price,2026-09-22
1583,79,2,Very poor quality,2026-09-22
1584,36,4,Highly recommended,2026-09-22
1585,1,1,I would not buy this again,2026-09-22
1586,81,3,Product quality was poor,2026-09-22
1587,70,2,I would not buy this again,2026-09-22
1588,51,5,Good value for money,2026-09-22
1589,99,1,Very disappointed,2026-09-22
1590,79,2,Product quality was poor,2026-09-22
1591,16,5,Highly recommended,2026-09-22
1592,10,1,Very poor quality,2026-09-22
1593,67,3,Very disappointed,2026-09-22
1594,75,4,Works very well,2026-09-22
1595,28,1,Very poor quality,2026-09-22
1596,80,1,I would not buy this again,2026-09-22
1597,6,1,Packaging was damaged,2026-09-22
1598,91,3,Very poor quality,2026-09-22
1599,22,5,Works very well,2026-09-22
1600,33,5,Amazing product,2026-09-22
1601,53,1,Very disappointed,2026-09-22
1602,47,2,Product caused irritation,2026-09-22
1603,27,4,Amazing product,2026-09-22
1604,45,2,Very poor quality,2026-09-22
1605,27,3,Product quality was poor,2026-09-22
1606,2,3,Very poor quality,2026-09-22
1607,74,3,Product quality was poor,2026-09-22
1608,58,4,Very good product,2026-09-22
1609,38,2,Packaging was damaged,2026-09-22
1610,7,3,Product quality was poor,2026-09-22
1611,21,1,Product caused irritation,2026-09-22
1612,55,3,Packaging was damaged,2026-09-22
1613,42,4,Good value for money,2026-09-22
1614,83,2,Product caused irritation,2026-09-22
1615,30,1,Product caused irritation,2026-09-22
1616,12,5,Highly recommended,2026-09-22
1617,76,2,Packaging was damaged,2026-09-22
1618,36,4,Works very well,2026-09-22
1619,81,2,Product quality was poor,2026-09-22
1620,87,1,Packaging was damaged,2026-09-22
1621,21,5,Very good product,2026-09-22
1622,16,1,Very poor quality,2026-09-22
1623,51,3,Not worth the price,2026-09-22
1624,52,1,Product quality was poor,2026-09-22
1625,84,4,Good value for money,2026-09-22
1626,41,5,Highly recommended,2026-09-22
1627,59,2,Product quality was poor,2026-09-22
1628,74,5,Excellent quality,2026-09-22
1629,27,4,I really liked this product,2026-09-22
1630,58,2,Very poor quality,2026-09-22
1631,39,1,Product quality was poor,2026-09-22
1632,72,2,Very poor quality,2026-09-22
1633,42,1,I would not buy this again,2026-09-22
1634,20,5,Works very well,2026-09-22
1635,44,4,Very good product,2026-09-22
1636,13,1,I would not buy this again,2026-09-22
1637,95,2,I would not buy this again,2026-09-22
1638,81,2,Very poor quality,2026-09-22
1639,10,5,Works very well,2026-09-22
1640,44,2,Product quality was poor,2026-09-22
1641,98,2,Product quality was poor,2026-09-22
1642,70,3,Not worth the price,2026-09-22
1643,59,4,Works very well,2026-09-22
1644,12,5,Very good product,2026-09-22
1645,50,2,Very poor quality,2026-09-22
1646,57,1,I would not buy this again,2026-09-22
1647,63,2,Product caused irritation,2026-09-22
1648,63,1,Not worth the price,2026-09-22
1649,73,3,Packaging was damaged,2026-09-22
1650,95,5,Very good product,2026-09-22
1651,62,1,Not worth the price,2026-09-22
1652,95,5,Highly recommended,2026-09-22
1653,45,5,Highly recommended,2026-09-22
1654,63,5,Amazing product,2026-09-22
1655,57,1,I would not buy this again,2026-09-22
1656,46,3,Packaging was damaged,2026-09-22
1657,93,2,Very poor quality,2026-09-22
1658,49,2,Not worth the price,2026-09-22
1659,56,3,Very poor quality,2026-09-22
1660,25,1,I would not buy this again,2026-09-22
1661,11,1,Not worth the price,2026-09-22
1662,28,1,Product quality was poor,2026-09-22
1663,47,2,Very poor quality,2026-09-22
1664,50,4,Amazing product,2026-09-22
1665,60,3,Very poor quality,2026-09-22
1666,82,3,Very disappointed,2026-09-22
1667,100,3,Very poor quality,2026-09-22
1668,63,5,Works very well,2026-09-22
1669,86,3,Not worth the price,2026-09-22
1670,20,4,Very good product,2026-09-22
1671,2,5,Excellent quality,2026-09-22
1672,64,4,Amazing product,2026-09-22
1673,40,2,Product quality was poor,2026-09-22
1674,46,5,Good value for money,2026-09-22
1675,87,4,Works very well,2026-09-22
1676,29,3,Very poor quality,2026-09-22
1677,22,1,Very poor quality,2026-09-22
1678,70,2,Product caused irritation,2026-09-22
1679,19,5,Very good product,2026-09-22
1680,65,1,Product caused irritation,2026-09-22
1681,43,4,Works very well,2026-09-22
1682,68,5,Very good product,2026-09-22
1683,7,5,Highly recommended,2026-09-22
1684,5,4,Amazing product,2026-09-22
1685,98,4,Good value for money,2026-09-22
1686,46,5,Highly recommended,2026-09-22
1687,92,1,Product quality was poor,2026-09-22
1688,67,2,Not worth the price,2026-09-22
1689,91,1,I would not buy this again,2026-09-22
1690,32,5,Good value for money,2026-09-22
1691,99,5,Excellent quality,2026-09-22
1692,88,5,I really liked this product,2026-09-22
1693,8,1,Not worth the price,2026-09-22
1694,28,3,Very poor quality,2026-09-22
1695,18,4,Excellent quality,2026-09-22
1696,70,2,Very poor quality,2026-09-22
1697,89,1,Very disappointed,2026-09-22
1698,87,5,Good value for money,2026-09-22
1699,85,4,Very good product,2026-09-22
1700,17,2,Not worth the price,2026-09-22
1701,44,2,I would not buy this again,2026-09-22
1702,99,3,Product caused irritation,2026-09-22
1703,41,1,I would not buy this again,2026-09-22
1704,80,2,Packaging was damaged,2026-09-22
1705,89,3,Not worth the price,2026-09-22
1706,27,1,Product caused irritation,2026-09-22
1707,94,2,Product caused irritation,2026-09-22
1708,19,3,Product caused irritation,2026-09-22
1709,48,2,Very disappointed,2026-09-22
1710,95,2,Product caused irritation,2026-09-22
1711,59,5,Very good product,2026-09-22
1712,55,4,Amazing product,2026-09-22
1713,41,1,Product caused irritation,2026-09-22
1714,82,5,Good value for money,2026-09-22
1715,35,1,Not worth the price,2026-09-22
1716,71,3,Very disappointed,2026-09-22
1717,51,2,Product caused irritation,2026-09-22
1718,92,1,Product caused irritation,2026-09-22
1719,50,4,I really liked this product,2026-09-22
1720,99,3,Very disappointed,2026-09-22
1721,13,5,Works very well,2026-09-22
1722,19,3,Product caused irritation,2026-09-22
1723,56,4,Good value for money,2026-09-22
1724,68,5,Works very well,2026-09-22
1725,37,1,Product quality was poor,2026-09-22
1726,14,3,Very disappointed,2026-09-22
1727,100,4,Works very well,2026-09-22
1728,83,4,Good value for money,2026-09-22
1729,23,2,Very poor quality,2026-09-22
1730,41,4,Works very well,2026-09-22
1731,63,4,I really liked this product,2026-09-22
1732,47,5,Very good product,2026-09-22
1733,89,3,I would not buy this again,2026-09-22
1734,83,2,Product quality was poor,2026-09-22
1735,25,5,Works very well,2026-09-22
1736,5,3,Very poor quality,2026-09-22
1737,43,1,I would not buy this again,2026-09-22
1738,73,2,Product quality was poor,2026-09-22
1739,4,5,Highly recommended,2026-09-22
1740,1,4,Amazing product,2026-09-22
1741,3,5,Very good product,2026-09-22
1742,48,2,Very poor quality,2026-09-22
1743,31,4,Works very well,2026-09-22
1744,10,2,Very poor quality,2026-09-22
1745,51,3,Product caused irritation,2026-09-22
1746,9,4,Excellent quality,2026-09-22
1747,9,1,Very poor quality,2026-09-22
1748,75,5,Highly recommended,2026-09-22
1749,66,1,Product quality was poor,2026-09-22
1750,24,2,Very disappointed,2026-09-22
1751,31,3,Packaging was damaged,2026-09-22
1752,70,3,Product quality was poor,2026-09-22
1753,67,5,Excellent quality,2026-09-22
1754,38,1,Packaging was damaged,2026-09-22
1755,67,1,Very poor quality,2026-09-22
1756,88,2,Not worth the price,2026-09-22
1757,27,2,Packaging was damaged,2026-09-22
1758,54,2,Packaging was damaged,2026-09-22
1759,59,1,Very disappointed,2026-09-22
1760,97,3,Product caused irritation,2026-09-22
1761,48,2,I would not buy this again,2026-09-22
1762,24,2,Packaging was damaged,2026-09-22
1763,19,1,Product quality was poor,2026-09-22
1764,8,3,Packaging was damaged,2026-09-22
1765,73,5,Works very well,2026-09-22
1766,46,5,Works very well,2026-09-22
1767,61,4,Works very well,2026-09-22
1768,20,1,Product caused irritation,2026-09-22
1769,43,2,Product caused irritation,2026-09-22
1770,30,2,Product quality was poor,2026-09-22
1771,57,3,Very poor quality,2026-09-22
1772,71,3,Very poor quality,2026-09-22
1773,3,4,Very good product,2026-09-22
1774,10,4,I really liked this product,2026-09-22
1775,8,2,Product quality was poor,2026-09-22
1776,57,3,Product caused irritation,2026-09-22
1777,86,2,I would not buy this again,2026-09-22
1778,64,5,I really liked this product,2026-09-22
1779,95,2,Very disappointed,2026-09-22
1780,100,2,Product quality was poor,2026-09-22
1781,85,5,Excellent quality,2026-09-22
1782,99,1,Not worth the price,2026-09-22
1783,88,2,I would not buy this again,2026-09-22
1784,16,1,Very poor quality,2026-09-22
1785,8,4,Excellent quality,2026-09-22
1786,67,3,Packaging was damaged,2026-09-22
1787,60,4,Very good product,2026-09-22
1788,51,4,Excellent quality,2026-09-22
1789,42,1,Product quality was poor,2026-09-22
1790,86,1,Not worth the price,2026-09-22
1791,5,3,Not worth the price,2026-09-22
1792,54,5,Works very well,2026-09-22
1793,90,2,I would not buy this again,2026-09-22
1794,30,1,Very poor quality,2026-09-22
1795,100,1,Packaging was damaged,2026-09-22
1796,80,5,I really liked this product,2026-09-22
1797,71,2,Product caused irritation,2026-09-22
1798,79,1,Packaging was damaged,2026-09-22
1799,71,4,Very good product,2026-09-22
1800,99,3,Product caused irritation,2026-09-22
1801,8,1,I would not buy this again,2026-09-22
1802,57,2,I would not buy this again,2026-09-22
1803,96,4,I really liked this product,2026-09-22
1804,8,5,Excellent quality,2026-09-22
1805,95,3,Product caused irritation,2026-09-22
1806,20,3,Very poor quality,2026-09-22
1807,74,5,Very good product,2026-09-22
1808,6,1,Product quality was poor,2026-09-22
1809,31,3,Product caused irritation,2026-09-22
1810,63,4,Works very well,2026-09-22
1811,91,1,Product quality was poor,2026-09-22
1812,18,4,Amazing product,2026-09-22
1813,80,5,Highly recommended,2026-09-22
1814,49,4,Works very well,2026-09-22
1815,63,1,Product quality was poor,2026-09-22
1816,97,2,Product quality was poor,2026-09-22
1817,83,3,Product caused irritation,2026-09-22
1818,88,1,Product caused irritation,2026-09-22
1819,87,4,Good value for money,2026-09-22
1820,36,5,Works very well,2026-09-22
1821,39,4,Amazing product,2026-09-22
1822,4,5,Works very well,2026-09-22
1823,65,2,Not worth the price,2026-09-22
1824,37,5,Highly recommended,2026-09-22
1825,31,3,I would not buy this again,2026-09-22
1826,87,3,Very poor quality,2026-09-22
1827,27,5,Highly recommended,2026-09-22
1828,13,3,Not worth the price,2026-09-22
1829,3,4,Amazing product,2026-09-22
1830,65,3,Product caused irritation,2026-09-22
1831,58,1,Not worth the price,2026-09-22
1832,97,5,Good value for money,2026-09-22
1833,31,2,Product caused irritation,2026-09-22
1834,83,4,I really liked this product,2026-09-22
1835,73,2,Very disappointed,2026-09-22
1836,94,5,Works very well,2026-09-22
1837,74,3,Very poor quality,2026-09-22
1838,78,3,Product caused irritation,2026-09-22
1839,4,1,Not worth the price,2026-09-22
1840,39,4,Works very well,2026-09-22
1841,96,5,I really liked this product,2026-09-22
1842,70,3,Product quality was poor,2026-09-22
1843,27,4,Good value for money,2026-09-22
1844,8,2,Not worth the price,2026-09-22
1845,26,2,Not worth the price,2026-09-22
1846,93,1,Very disappointed,2026-09-22
1847,19,4,Very good product,2026-09-22
1848,65,1,I would not buy this again,2026-09-22
1849,29,3,Not worth the price,2026-09-22
1850,93,1,Very disappointed,2026-09-22
1851,63,2,Packaging was damaged,2026-09-22
1852,37,1,Very disappointed,2026-09-22
1853,24,3,Product quality was poor,2026-09-22
1854,53,5,Amazing product,2026-09-22
1855,95,2,Product caused irritation,2026-09-22
1856,91,4,Very good product,2026-09-22
1857,26,4,I really liked this product,2026-09-22
1858,8,2,Not worth the price,2026-09-22
1859,58,2,Not worth the price,2026-09-22
1860,49,5,Amazing product,2026-09-22
1861,65,2,I would not buy this again,2026-09-22
1862,50,4,Very good product,2026-09-22
1863,84,4,Highly recommended,2026-09-22
1864,36,5,Works very well,2026-09-22
1865,28,1,I would not buy this again,2026-09-22
1866,45,3,Product quality was poor,2026-09-22
1867,65,5,Works very well,2026-09-22
1868,51,5,Amazing product,2026-09-22
1869,45,4,Good value for money,2026-09-22
1870,96,5,Amazing product,2026-09-22
1871,35,1,Product caused irritation,2026-09-22
1872,45,1,Packaging was damaged,2026-09-22
1873,4,3,Not worth the price,2026-09-22
1874,67,2,Product caused irritation,2026-09-22
1875,93,1,Very poor quality,2026-09-22
1876,53,1,Product caused irritation,2026-09-22
1877,98,4,Very good product,2026-09-22
1878,99,3,Not worth the price,2026-09-22
1879,99,5,Amazing product,2026-09-22
1880,32,2,Product quality was poor,2026-09-22
1881,70,2,Product quality was poor,2026-09-22
1882,38,2,Product quality was poor,2026-09-22
1883,77,4,Amazing product,2026-09-22
1884,33,4,Amazing product,2026-09-22
1885,3,4,Very good product,2026-09-22
1886,54,2,Product caused irritation,2026-09-22
1887,92,2,Not worth the price,2026-09-22
1888,90,4,Very good product,2026-09-22
1889,2,5,Highly recommended,2026-09-22
1890,94,2,Product caused irritation,2026-09-22
1891,44,5,Amazing product,2026-09-22
1892,2,1,Not worth the price,2026-09-22
1893,86,3,Packaging was damaged,2026-09-22
1894,26,2,Not worth the price,2026-09-22
1895,23,5,Works very well,2026-09-22
1896,72,2,Very disappointed,2026-09-22
1897,22,5,Works very well,2026-09-22
1898,17,1,Product quality was poor,2026-09-22
1899,49,5,Highly recommended,2026-09-22
1900,61,5,Very good product,2026-09-22
1901,86,5,Highly recommended,2026-09-22
1902,61,5,Good value for money,2026-09-22
1903,47,3,Very poor quality,2026-09-22
1904,94,5,I really liked this product,2026-09-22
1905,42,4,I really liked this product,2026-09-22
1906,67,3,Very poor quality,2026-09-22
1907,71,1,Very disappointed,2026-09-22
1908,49,3,Not worth the price,2026-09-22
1909,4,3,I would not buy this again,2026-09-22
1910,64,2,Product quality was poor,2026-09-22
1911,66,5,Highly recommended,2026-09-22
1912,74,3,Product quality was poor,2026-09-22
1913,97,4,Good value for money,2026-09-22
1914,89,3,Product quality was poor,2026-09-22
1915,61,2,I would not buy this again,2026-09-22
1916,61,1,Very poor quality,2026-09-22
1917,14,1,Very poor quality,2026-09-22
1918,39,5,Amazing product,2026-09-22
1919,56,2,Product caused irritation,2026-09-22
1920,82,1,Packaging was damaged,2026-09-22
1921,38,2,Product quality was poor,2026-09-22
1922,5,3,Packaging was damaged,2026-09-22
1923,39,2,I would not buy this again,2026-09-22
1924,48,4,Works very well,2026-09-22
1925,80,1,Product caused irritation,2026-09-22
1926,18,4,Highly recommended,2026-09-22
1927,34,2,Not worth the price,2026-09-22
1928,93,3,Very poor quality,2026-09-22
1929,69,4,Good value for money,2026-09-22
1930,8,1,I would not buy this again,2026-09-22
1931,59,3,Packaging was damaged,2026-09-22
1932,55,3,Not worth the price,2026-09-22
1933,14,4,I really liked this product,2026-09-22
1934,89,2,Product quality was poor,2026-09-22
1935,65,2,Very poor quality,2026-09-22
1936,85,1,Packaging was damaged,2026-09-22
1937,25,5,Works very well,2026-09-22
1938,50,3,Product caused irritation,2026-09-22
1939,32,4,Works very well,2026-09-22
1940,26,1,Product caused irritation,2026-09-22
1941,61,2,Product caused irritation,2026-09-22
1942,2,1,Very poor quality,2026-09-22
1943,70,3,Product caused irritation,2026-09-22
1944,28,4,Good value for money,2026-09-22
1945,48,3,Not worth the price,2026-09-22
1946,44,2,Packaging was damaged,2026-09-22
1947,59,5,Excellent quality,2026-09-22
1948,21,1,Packaging was damaged,2026-09-22
1949,9,2,Not worth the price,2026-09-22
1950,59,4,I really liked this product,2026-09-22
1951,69,5,Very good product,2026-09-22
1952,29,5,Amazing product,2026-09-22
1953,6,2,Very disappointed,2026-09-22
1954,32,5,I really liked this product,2026-09-22
1955,47,4,I really liked this product,2026-09-22
1956,92,3,Product caused irritation,2026-09-22
1957,57,3,Packaging was damaged,2026-09-22
1958,59,5,Excellent quality,2026-09-22
1959,16,4,Excellent quality,2026-09-22
1960,79,4,Amazing product,2026-09-22
1961,29,1,Very poor quality,2026-09-22
1962,30,5,Highly recommended,2026-09-22
1963,51,2,Packaging was damaged,2026-09-22
1964,55,3,Not worth the price,2026-09-22
1965,56,3,Not worth the price,2026-09-22
1966,84,4,Very good product,2026-09-22
1967,81,5,Good value for money,2026-09-22
1968,57,1,Not worth the price,2026-09-22
1969,70,1,I would not buy this again,2026-09-22
1970,56,3,Not worth the price,2026-09-22
1971,54,4,Works very well,2026-09-22
1972,90,1,Very disappointed,2026-09-22
1973,10,2,I would not buy this again,2026-09-22
1974,24,3,Very poor quality,2026-09-22
1975,58,5,Amazing product,2026-09-22
1976,43,3,I would not buy this again,2026-09-22
1977,74,2,I would not buy this again,2026-09-22
1978,99,1,Product quality was poor,2026-09-22
1979,17,5,I really liked this product,2026-09-22
1980,58,5,Excellent quality,2026-09-22
1981,9,2,Product quality was poor,2026-09-22
1982,86,1,Packaging was damaged,2026-09-22
1983,18,2,Very poor quality,2026-09-22
1984,82,3,Product quality was poor,2026-09-22
1985,12,5,I really liked this product,2026-09-22
1986,43,4,Highly recommended,2026-09-22
1987,5,3,Packaging was damaged,2026-09-22
1988,56,5,Highly recommended,2026-09-22
1989,68,1,Product quality was poor,2026-09-22
1990,96,4,Highly recommended,2026-09-22
1991,90,4,Highly recommended,2026-09-22
1992,73,2,Packaging was damaged,2026-09-22
1993,27,3,Product caused irritation,2026-09-22
1994,72,2,Product caused irritation,2026-09-22
1995,21,5,Amazing product,2026-09-22
1996,58,1,Product quality was poor,2026-09-22
1997,92,5,Very good product,2026-09-22
1998,58,4,Works very well,2026-09-22
1999,12,1,Very poor quality,2026-09-22
2000,76,3,Not worth the price,2026-09-22
