order_id,product_id,store_id,quantity,sales_amount,order_date
1446,1,11,3,79.53,2026-09-22
1447,98,15,9,473.49,2026-09-22
1448,12,13,1,49.61,2026-09-22
1449,78,8,9,664.2,2026-09-22
1450,72,11,1,59.75,2026-09-22
1451,42,11,3,96.66,2026-09-22
1452,43,1,1,37.08,2026-09-22
1453,32,8,5,292.95,2026-09-22
1454,23,6,8,516.32,2026-09-22
1455,86,6,2,58.84,2026-09-22
1456,37,8,3,91.53,2026-09-22
1457,49,19,3,70.68,2026-09-22
1458,11,17,8,91.52,2026-09-22
1459,21,2,3,83.64,2026-09-22
1460,63,19,8,93.04,2026-09-22
1461,28,6,1,74.96,2026-09-22
1462,19,6,8,282.24,2026-09-22
1463,28,6,2,149.92,2026-09-22
1464,37,20,3,91.53,2026-09-22
1465,68,17,6,450.12,2026-09-22
1466,43,13,4,148.32,2026-09-22
1467,52,9,1,94.65,2026-09-22
1468,100,14,7,234.36,2026-09-22
1469,83,14,3,155.7,2026-09-22
1470,56,10,1,33.47,2026-09-22
1471,82,1,8,323.36,2026-09-22
1472,63,16,8,93.04,2026-09-22
1473,4,12,6,583.74,2026-09-22
1474,27,15,9,472.5,2026-09-22
1475,16,12,8,756.4,2026-09-22
1476,31,14,8,485.52,2026-09-22
1477,25,3,2,37.18,2026-09-22
1478,24,10,6,554.1,2026-09-22
1479,73,8,4,67.12,2026-09-22
1480,10,3,3,284.4,2026-09-22
1481,24,3,5,461.75,2026-09-22
1482,58,15,1,41.43,2026-09-22
1483,35,12,9,266.94,2026-09-22
1484,26,18,2,126.44,2026-09-22
1485,84,4,7,89.25,2026-09-22
1486,87,16,7,192.43,2026-09-22
1487,1,2,6,159.06,2026-09-22
1488,30,20,3,59.13,2026-09-22
1489,49,1,4,94.24,2026-09-22
1490,38,15,4,349.88,2026-09-22
1491,46,5,9,520.02,2026-09-22
1492,70,11,1,52.3,2026-09-22
1493,47,4,7,302.89,2026-09-22
1494,91,3,2,34.56,2026-09-22
1495,86,3,8,235.36,2026-09-22
1496,40,10,2,80.78,2026-09-22
1497,89,17,4,183.56,2026-09-22
1498,72,11,7,418.25,2026-09-22
1499,61,13,5,52.3,2026-09-22
1500,53,5,7,495.67,2026-09-22
1501,56,5,6,200.82,2026-09-22
1502,73,1,2,33.56,2026-09-22
1503,60,11,3,186.78,2026-09-22
1504,92,13,7,106.68,2026-09-22
1505,72,9,6,358.5,2026-09-22
1506,95,15,5,238.8,2026-09-22
1507,34,20,7,256.27,2026-09-22
1508,89,8,1,45.89,2026-09-22
1509,1,10,1,26.51,2026-09-22
1510,54,15,5,466.1,2026-09-22
1511,81,6,6,491.1,2026-09-22
1512,99,15,8,523.44,2026-09-22
1513,17,13,1,96.51,2026-09-22
1514,17,17,6,579.06,2026-09-22
1515,78,3,6,442.8,2026-09-22
1516,14,15,8,211.2,2026-09-22
1517,54,3,1,93.22,2026-09-22
1518,60,5,6,373.56,2026-09-22
1519,86,2,1,29.42,2026-09-22
1520,26,20,5,316.1,2026-09-22
1521,6,18,6,72.48,2026-09-22
1522,18,17,4,234.28,2026-09-22
1523,14,12,7,184.8,2026-09-22
1524,15,11,3,183.27,2026-09-22
1525,35,3,1,29.66,2026-09-22
1526,19,4,4,141.12,2026-09-22
1527,35,17,8,237.28,2026-09-22
1528,71,1,2,22.78,2026-09-22
1529,99,13,4,261.72,2026-09-22
1530,70,16,5,261.5,2026-09-22
1531,79,8,4,331.36,2026-09-22
1532,59,13,4,271.12,2026-09-22
1533,90,3,2,34.12,2026-09-22
1534,8,15,8,506.56,2026-09-22
1535,43,7,9,333.72,2026-09-22
1536,45,8,2,82.12,2026-09-22
1537,71,12,8,91.12,2026-09-22
1538,57,10,3,273.12,2026-09-22
1539,18,5,2,117.14,2026-09-22
1540,93,2,7,221.06,2026-09-22
1541,43,5,7,259.56,2026-09-22
1542,94,14,6,211.14,2026-09-22
1543,4,6,7,681.03,2026-09-22
1544,32,15,2,117.18,2026-09-22
1545,40,5,9,363.51,2026-09-22
1546,74,6,4,101.0,2026-09-22
1547,63,10,3,34.89,2026-09-22
1548,11,4,1,11.44,2026-09-22
1549,63,17,4,46.52,2026-09-22
1550,41,5,3,128.19,2026-09-22
1551,32,6,6,351.54,2026-09-22
1552,35,1,6,177.96,2026-09-22
1553,84,16,6,76.5,2026-09-22
1554,11,9,3,34.32,2026-09-22
1555,60,14,7,435.82,2026-09-22
1556,97,17,2,51.56,2026-09-22
1557,73,10,7,117.46,2026-09-22
1558,83,15,5,259.5,2026-09-22
1559,87,2,9,247.41,2026-09-22
1560,25,14,9,167.31,2026-09-22
1561,58,9,7,290.01,2026-09-22
1562,25,20,3,55.77,2026-09-22
1563,48,10,2,197.02,2026-09-22
1564,99,13,5,327.15,2026-09-22
1565,7,17,7,300.79,2026-09-22
1566,64,12,2,138.38,2026-09-22
1567,42,11,2,64.44,2026-09-22
1568,16,19,1,94.55,2026-09-22
1569,18,16,3,175.71,2026-09-22
1570,6,12,9,108.72,2026-09-22
1571,47,7,4,173.08,2026-09-22
1572,2,7,8,192.32,2026-09-22
1573,63,14,7,81.41,2026-09-22
1574,63,12,8,93.04,2026-09-22
1575,13,17,1,84.99,2026-09-22
1576,36,8,5,104.95,2026-09-22
1577,69,15,4,316.68,2026-09-22
1578,76,16,5,164.35,2026-09-22
1579,14,13,7,184.8,2026-09-22
1580,52,3,5,473.25,2026-09-22
1581,15,15,4,244.36,2026-09-22
1582,46,19,4,231.12,2026-09-22
1583,77,5,5,383.35,2026-09-22
1584,27,20,7,367.5,2026-09-22
1585,29,6,4,295.84,2026-09-22
1586,63,2,4,46.52,2026-09-22
1587,22,5,2,147.24,2026-09-22
1588,54,13,4,372.88,2026-09-22
1589,19,2,7,246.96,2026-09-22
1590,13,4,6,509.94,2026-09-22
1591,22,20,4,294.48,2026-09-22
1592,36,7,9,188.91,2026-09-22
1593,19,6,6,211.68,2026-09-22
1594,79,20,9,745.56,2026-09-22
1595,9,18,4,284.92,2026-09-22
1596,82,20,5,202.1,2026-09-22
1597,87,4,5,137.45,2026-09-22
1598,93,13,2,63.16,2026-09-22
1599,42,10,9,289.98,2026-09-22
1600,95,4,7,334.32,2026-09-22
1601,19,19,3,105.84,2026-09-22
1602,95,2,5,238.8,2026-09-22
1603,59,10,4,271.12,2026-09-22
1604,2,17,2,48.08,2026-09-22
1605,96,11,7,145.67,2026-09-22
1606,88,11,1,97.26,2026-09-22
1607,85,7,4,85.76,2026-09-22
1608,26,12,2,126.44,2026-09-22
1609,95,1,1,47.76,2026-09-22
1610,75,15,1,93.7,2026-09-22
1611,92,10,5,76.2,2026-09-22
1612,71,10,2,22.78,2026-09-22
1613,24,12,4,369.4,2026-09-22
1614,19,18,8,282.24,2026-09-22
1615,43,12,3,111.24,2026-09-22
1616,67,2,1,61.92,2026-09-22
1617,49,20,2,47.12,2026-09-22
1618,38,10,9,787.23,2026-09-22
1619,60,1,8,498.08,2026-09-22
1620,77,9,8,613.36,2026-09-22
1621,42,16,5,161.1,2026-09-22
1622,22,20,9,662.58,2026-09-22
1623,27,16,9,472.5,2026-09-22
1624,34,2,9,329.49,2026-09-22
1625,12,9,8,396.88,2026-09-22
1626,76,10,9,295.83,2026-09-22
1627,96,2,9,187.29,2026-09-22
1628,48,7,4,394.04,2026-09-22
1629,60,1,2,124.52,2026-09-22
1630,51,2,4,224.36,2026-09-22
1631,31,14,9,546.21,2026-09-22
1632,66,20,5,451.4,2026-09-22
1633,24,10,5,461.75,2026-09-22
1634,78,18,5,369.0,2026-09-22
1635,88,12,2,194.52,2026-09-22
1636,22,6,8,588.96,2026-09-22
1637,36,14,4,83.96,2026-09-22
1638,80,1,4,260.16,2026-09-22
1639,45,20,4,164.24,2026-09-22
1640,18,3,6,351.42,2026-09-22
1641,23,4,5,322.7,2026-09-22
1642,21,19,8,223.04,2026-09-22
1643,78,14,7,516.6,2026-09-22
1644,70,13,1,52.3,2026-09-22
1645,87,14,7,192.43,2026-09-22
1646,32,9,1,58.59,2026-09-22
1647,54,5,2,186.44,2026-09-22
1648,27,8,4,210.0,2026-09-22
1649,78,3,1,73.8,2026-09-22
1650,17,14,3,289.53,2026-09-22
1651,54,8,7,652.54,2026-09-22
1652,13,3,4,339.96,2026-09-22
1653,5,6,9,238.59,2026-09-22
1654,25,2,6,111.54,2026-09-22
1655,45,8,5,205.3,2026-09-22
1656,1,12,4,106.04,2026-09-22
1657,87,15,7,192.43,2026-09-22
1658,54,11,8,745.76,2026-09-22
1659,29,16,6,443.76,2026-09-22
1660,99,14,4,261.72,2026-09-22
1661,67,15,1,61.92,2026-09-22
1662,1,2,1,26.51,2026-09-22
1663,29,6,4,295.84,2026-09-22
1664,8,1,3,189.96,2026-09-22
1665,3,5,3,263.88,2026-09-22
1666,91,13,4,69.12,2026-09-22
1667,20,7,9,150.39,2026-09-22
1668,4,19,3,291.87,2026-09-22
1669,91,20,9,155.52,2026-09-22
1670,53,11,6,424.86,2026-09-22
1671,83,20,8,415.2,2026-09-22
1672,72,11,3,179.25,2026-09-22
1673,77,20,9,690.03,2026-09-22
1674,56,16,3,100.41,2026-09-22
1675,39,12,3,160.89,2026-09-22
1676,79,14,7,579.88,2026-09-22
1677,11,2,6,68.64,2026-09-22
1678,43,6,3,111.24,2026-09-22
1679,46,6,4,231.12,2026-09-22
1680,42,3,1,32.22,2026-09-22
1681,72,15,4,239.0,2026-09-22
1682,7,4,7,300.79,2026-09-22
1683,25,14,6,111.54,2026-09-22
1684,12,5,3,148.83,2026-09-22
1685,46,16,5,288.9,2026-09-22
1686,13,20,9,764.91,2026-09-22
1687,4,7,1,97.29,2026-09-22
1688,11,9,6,68.64,2026-09-22
1689,87,18,7,192.43,2026-09-22
1690,28,19,9,674.64,2026-09-22
1691,97,14,4,103.12,2026-09-22
1692,78,17,3,221.4,2026-09-22
1693,67,13,4,247.68,2026-09-22
1694,79,19,8,662.72,2026-09-22
1695,47,20,5,216.35,2026-09-22
1696,38,10,7,612.29,2026-09-22
1697,7,17,6,257.82,2026-09-22
1698,82,9,1,40.42,2026-09-22
1699,74,7,9,227.25,2026-09-22
1700,50,20,6,379.08,2026-09-22
1701,33,12,1,72.53,2026-09-22
1702,53,4,2,141.62,2026-09-22
1703,17,11,4,386.04,2026-09-22
1704,90,1,4,68.24,2026-09-22
1705,71,9,2,22.78,2026-09-22
1706,61,8,3,31.38,2026-09-22
1707,24,4,3,277.05,2026-09-22
1708,50,11,4,252.72,2026-09-22
1709,27,18,9,472.5,2026-09-22
1710,28,15,3,224.88,2026-09-22
1711,59,5,4,271.12,2026-09-22
1712,17,16,7,675.57,2026-09-22
1713,46,9,7,404.46,2026-09-22
1714,4,11,6,583.74,2026-09-22
1715,66,18,4,361.12,2026-09-22
1716,90,7,5,85.3,2026-09-22
1717,1,13,7,185.57,2026-09-22
1718,6,12,6,72.48,2026-09-22
1719,72,19,8,478.0,2026-09-22
1720,18,10,5,292.85,2026-09-22
1721,33,12,5,362.65,2026-09-22
1722,94,9,7,246.33,2026-09-22
1723,21,1,7,195.16,2026-09-22
1724,62,15,5,343.4,2026-09-22
1725,2,7,4,96.16,2026-09-22
1726,44,18,6,389.16,2026-09-22
1727,3,11,7,615.72,2026-09-22
1728,82,5,6,242.52,2026-09-22
1729,58,12,1,41.43,2026-09-22
1730,59,18,4,271.12,2026-09-22
1731,68,2,1,75.02,2026-09-22
1732,93,2,8,252.64,2026-09-22
1733,44,10,6,389.16,2026-09-22
1734,25,16,7,130.13,2026-09-22
1735,95,19,7,334.32,2026-09-22
1736,49,13,9,212.04,2026-09-22
1737,22,5,5,368.1,2026-09-22
1738,42,10,5,161.1,2026-09-22
1739,39,15,7,375.41,2026-09-22
1740,3,10,3,263.88,2026-09-22
1741,92,6,3,45.72,2026-09-22
1742,12,13,6,297.66,2026-09-22
1743,93,3,3,94.74,2026-09-22
1744,8,20,8,506.56,2026-09-22
1745,47,19,4,173.08,2026-09-22
1746,85,13,3,64.32,2026-09-22
1747,8,16,7,443.24,2026-09-22
1748,77,16,3,230.01,2026-09-22
1749,9,7,5,356.15,2026-09-22
1750,15,6,7,427.63,2026-09-22
1751,98,17,9,473.49,2026-09-22
1752,44,10,1,64.86,2026-09-22
1753,80,17,8,520.32,2026-09-22
1754,89,12,2,91.78,2026-09-22
1755,89,14,1,45.89,2026-09-22
1756,78,4,9,664.2,2026-09-22
1757,23,15,6,387.24,2026-09-22
1758,69,18,9,712.53,2026-09-22
1759,62,19,2,137.36,2026-09-22
1760,56,8,9,301.23,2026-09-22
1761,96,1,4,83.24,2026-09-22
1762,68,2,9,675.18,2026-09-22
1763,67,6,8,495.36,2026-09-22
1764,80,16,8,520.32,2026-09-22
1765,94,20,5,175.95,2026-09-22
1766,82,2,2,80.84,2026-09-22
1767,74,13,7,176.75,2026-09-22
1768,47,15,2,86.54,2026-09-22
1769,55,3,3,77.25,2026-09-22
1770,53,13,6,424.86,2026-09-22
1771,44,9,8,518.88,2026-09-22
1772,65,11,3,129.27,2026-09-22
1773,86,19,7,205.94,2026-09-22
1774,82,1,7,282.94,2026-09-22
1775,19,17,4,141.12,2026-09-22
1776,37,2,3,91.53,2026-09-22
1777,99,16,8,523.44,2026-09-22
1778,38,16,7,612.29,2026-09-22
1779,28,13,3,224.88,2026-09-22
1780,46,12,8,462.24,2026-09-22
1781,55,8,7,180.25,2026-09-22
1782,85,9,9,192.96,2026-09-22
1783,65,19,6,258.54,2026-09-22
1784,64,11,7,484.33,2026-09-22
1785,23,15,2,129.08,2026-09-22
1786,97,7,5,128.9,2026-09-22
1787,23,19,2,129.08,2026-09-22
1788,47,19,8,346.16,2026-09-22
1789,42,18,7,225.54,2026-09-22
1790,48,6,4,394.04,2026-09-22
1791,91,13,9,155.52,2026-09-22
1792,57,8,5,455.2,2026-09-22
1793,45,20,1,41.06,2026-09-22
1794,92,9,1,15.24,2026-09-22
1795,66,18,9,812.52,2026-09-22
1796,41,11,6,256.38,2026-09-22
1797,38,13,6,524.82,2026-09-22
1798,75,8,2,187.4,2026-09-22
1799,3,3,7,615.72,2026-09-22
1800,97,19,8,206.24,2026-09-22
1801,18,20,1,58.57,2026-09-22
1802,88,1,3,291.78,2026-09-22
1803,100,13,9,301.32,2026-09-22
1804,49,16,2,47.12,2026-09-22
1805,98,19,3,157.83,2026-09-22
1806,25,19,6,111.54,2026-09-22
1807,73,10,1,16.78,2026-09-22
1808,19,2,1,35.28,2026-09-22
1809,80,18,8,520.32,2026-09-22
1810,34,13,9,329.49,2026-09-22
1811,6,6,5,60.4,2026-09-22
1812,96,16,9,187.29,2026-09-22
1813,39,20,9,482.67,2026-09-22
1814,18,20,8,468.56,2026-09-22
1815,73,8,4,67.12,2026-09-22
1816,9,4,9,641.07,2026-09-22
1817,81,20,3,245.55,2026-09-22
1818,69,5,7,554.19,2026-09-22
1819,20,15,2,33.42,2026-09-22
1820,2,10,4,96.16,2026-09-22
1821,74,8,9,227.25,2026-09-22
1822,67,11,9,557.28,2026-09-22
1823,99,10,5,327.15,2026-09-22
1824,13,13,4,339.96,2026-09-22
1825,12,10,5,248.05,2026-09-22
1826,73,7,4,67.12,2026-09-22
1827,2,7,6,144.24,2026-09-22
1828,40,14,7,282.73,2026-09-22
1829,90,5,3,51.18,2026-09-22
1830,95,18,9,429.84,2026-09-22
1831,20,17,7,116.97,2026-09-22
1832,2,13,9,216.36,2026-09-22
1833,92,6,7,106.68,2026-09-22
1834,67,18,3,185.76,2026-09-22
1835,75,20,6,562.2,2026-09-22
1836,64,19,5,345.95,2026-09-22
1837,86,15,3,88.26,2026-09-22
1838,62,9,8,549.44,2026-09-22
1839,68,12,9,675.18,2026-09-22
1840,55,14,3,77.25,2026-09-22
1841,49,6,3,70.68,2026-09-22
1842,100,19,7,234.36,2026-09-22
1843,49,16,9,212.04,2026-09-22
1844,51,18,8,448.72,2026-09-22
1845,92,19,4,60.96,2026-09-22
1846,42,13,1,32.22,2026-09-22
1847,77,10,7,536.69,2026-09-22
1848,34,6,4,146.44,2026-09-22
1849,24,6,2,184.7,2026-09-22
1850,29,17,9,665.64,2026-09-22
1851,46,11,8,462.24,2026-09-22
1852,26,2,3,189.66,2026-09-22
1853,28,11,3,224.88,2026-09-22
1854,38,16,3,262.41,2026-09-22
1855,21,7,6,167.28,2026-09-22
1856,94,19,8,281.52,2026-09-22
1857,20,7,6,100.26,2026-09-22
1858,9,8,1,71.23,2026-09-22
1859,56,4,6,200.82,2026-09-22
1860,35,13,3,88.98,2026-09-22
1861,7,16,1,42.97,2026-09-22
1862,71,9,7,79.73,2026-09-22
1863,75,1,5,468.5,2026-09-22
1864,50,5,4,252.72,2026-09-22
1865,59,3,1,67.78,2026-09-22
1866,48,16,5,492.55,2026-09-22
1867,96,20,3,62.43,2026-09-22
1868,47,20,3,129.81,2026-09-22
1869,14,20,1,26.4,2026-09-22
1870,23,18,2,129.08,2026-09-22
1871,78,15,2,147.6,2026-09-22
1872,79,15,6,497.04,2026-09-22
1873,50,8,4,252.72,2026-09-22
1874,79,15,3,248.52,2026-09-22
1875,77,2,9,690.03,2026-09-22
1876,88,20,8,778.08,2026-09-22
1877,13,2,1,84.99,2026-09-22
1878,62,2,9,618.12,2026-09-22
1879,82,7,6,242.52,2026-09-22
1880,93,6,7,221.06,2026-09-22
1881,14,2,8,211.2,2026-09-22
1882,81,14,5,409.25,2026-09-22
1883,89,20,8,367.12,2026-09-22
1884,85,3,5,107.2,2026-09-22
1885,16,17,2,189.1,2026-09-22
1886,43,16,1,37.08,2026-09-22
1887,58,2,7,290.01,2026-09-22
1888,4,7,5,486.45,2026-09-22
1889,98,17,6,315.66,2026-09-22
1890,89,5,5,229.45,2026-09-22
1891,20,9,3,50.13,2026-09-22
1892,37,9,8,244.08,2026-09-22
1893,69,2,9,712.53,2026-09-22
1894,9,2,4,284.92,2026-09-22
1895,55,14,6,154.5,2026-09-22
1896,97,7,2,51.56,2026-09-22
1897,65,1,1,43.09,2026-09-22
1898,88,4,4,389.04,2026-09-22
1899,82,10,1,40.42,2026-09-22
1900,55,6,4,103.0,2026-09-22
1901,62,18,2,137.36,2026-09-22
1902,88,17,8,778.08,2026-09-22
1903,13,18,8,679.92,2026-09-22
1904,54,5,1,93.22,2026-09-22
1905,43,10,7,259.56,2026-09-22
1906,81,19,2,163.7,2026-09-22
1907,30,4,2,39.42,2026-09-22
1908,67,18,7,433.44,2026-09-22
1909,7,6,8,343.76,2026-09-22
1910,86,4,1,29.42,2026-09-22
1911,49,18,4,94.24,2026-09-22
1912,29,14,5,369.8,2026-09-22
1913,9,19,3,213.69,2026-09-22
1914,70,6,4,209.2,2026-09-22
1915,72,17,1,59.75,2026-09-22
1916,24,19,7,646.45,2026-09-22
1917,86,3,9,264.78,2026-09-22
1918,62,11,6,412.08,2026-09-22
1919,84,9,3,38.25,2026-09-22
1920,42,1,2,64.44,2026-09-22
1921,31,17,2,121.38,2026-09-22
1922,38,15,7,612.29,2026-09-22
1923,56,3,6,200.82,2026-09-22
1924,56,19,7,234.29,2026-09-22
1925,57,3,2,182.08,2026-09-22
1926,1,6,4,106.04,2026-09-22
1927,37,19,1,30.51,2026-09-22
1928,1,16,5,132.55,2026-09-22
1929,61,8,6,62.76,2026-09-22
1930,26,4,1,63.22,2026-09-22
1931,74,7,1,25.25,2026-09-22
1932,44,7,5,324.3,2026-09-22
1933,79,14,2,165.68,2026-09-22
1934,68,19,7,525.14,2026-09-22
1935,2,17,2,48.08,2026-09-22
1936,12,9,6,297.66,2026-09-22
1937,84,15,1,12.75,2026-09-22
1938,58,19,6,248.58,2026-09-22
1939,18,13,6,351.42,2026-09-22
1940,97,13,7,180.46,2026-09-22
1941,7,15,1,42.97,2026-09-22
1942,36,5,7,146.93,2026-09-22
1943,61,1,2,20.92,2026-09-22
1944,80,6,7,455.28,2026-09-22
1945,80,15,3,195.12,2026-09-22
1946,67,2,7,433.44,2026-09-22
1947,97,9,9,232.02,2026-09-22
1948,23,3,7,451.78,2026-09-22
1949,58,11,2,82.86,2026-09-22
1950,7,1,9,386.73,2026-09-22
1951,61,6,4,41.84,2026-09-22
1952,10,2,7,663.6,2026-09-22
1953,30,17,4,78.84,2026-09-22
1954,97,15,3,77.34,2026-09-22
1955,42,12,3,96.66,2026-09-22
1956,56,15,9,301.23,2026-09-22
1957,62,14,1,68.68,2026-09-22
1958,59,2,2,135.56,2026-09-22
1959,36,7,2,41.98,2026-09-22
1960,13,1,9,764.91,2026-09-22
1961,75,5,9,843.3,2026-09-22
1962,48,6,5,492.55,2026-09-22
1963,41,8,8,341.84,2026-09-22
1964,97,5,1,25.78,2026-09-22
1965,57,9,2,182.08,2026-09-22
1966,68,17,1,75.02,2026-09-22
1967,50,11,8,505.44,2026-09-22
1968,85,18,5,107.2,2026-09-22
1969,55,10,8,206.0,2026-09-22
1970,17,10,2,193.02,2026-09-22
1971,84,13,5,63.75,2026-09-22
1972,82,9,1,40.42,2026-09-22
1973,14,4,1,26.4,2026-09-22
1974,82,15,4,161.68,2026-09-22
1975,9,19,5,356.15,2026-09-22
1976,90,14,4,68.24,2026-09-22
1977,92,18,1,15.24,2026-09-22
1978,96,3,5,104.05,2026-09-22
1979,66,10,1,90.28,2026-09-22
1980,19,12,1,35.28,2026-09-22
1981,33,3,1,72.53,2026-09-22
1982,49,3,7,164.92,2026-09-22
1983,72,4,4,239.0,2026-09-22
1984,7,16,4,171.88,2026-09-22
1985,24,1,6,554.1,2026-09-22
1986,49,10,9,212.04,2026-09-22
1987,80,7,8,520.32,2026-09-22
1988,92,16,6,91.44,2026-09-22
1989,20,9,7,116.97,2026-09-22
1990,78,1,7,516.6,2026-09-22
1991,26,13,9,568.98,2026-09-22
1992,84,20,3,38.25,2026-09-22
1993,68,14,2,150.04,2026-09-22
1994,30,12,1,19.71,2026-09-22
1995,90,13,1,17.06,2026-09-22
1996,78,2,8,590.4,2026-09-22
1997,26,16,5,316.1,2026-09-22
1998,100,2,8,267.84,2026-09-22
1999,73,15,7,117.46,2026-09-22
2000,77,17,7,536.69,2026-09-22
2001,48,20,2,197.02,2026-09-22
2002,20,12,3,50.13,2026-09-22
2003,40,4,2,80.78,2026-09-22
2004,78,2,3,221.4,2026-09-22
2005,44,13,6,389.16,2026-09-22
2006,64,18,4,276.76,2026-09-22
2007,12,19,4,198.44,2026-09-22
2008,71,6,3,34.17,2026-09-22
2009,84,11,5,63.75,2026-09-22
2010,48,5,7,689.57,2026-09-22
2011,11,5,3,34.32,2026-09-22
2012,23,5,5,322.7,2026-09-22
2013,9,6,3,213.69,2026-09-22
2014,17,8,5,482.55,2026-09-22
2015,21,11,9,250.92,2026-09-22
2016,38,10,8,699.76,2026-09-22
2017,88,14,3,291.78,2026-09-22
2018,14,12,6,158.4,2026-09-22
2019,34,10,9,329.49,2026-09-22
2020,17,3,1,96.51,2026-09-22
2021,62,1,3,206.04,2026-09-22
2022,12,4,7,347.27,2026-09-22
2023,42,10,2,64.44,2026-09-22
2024,85,4,6,128.64,2026-09-22
2025,82,19,5,202.1,2026-09-22
2026,2,10,1,24.04,2026-09-22
2027,98,8,6,315.66,2026-09-22
2028,51,12,9,504.81,2026-09-22
2029,73,8,2,33.56,2026-09-22
2030,11,4,5,57.2,2026-09-22
2031,10,20,5,474.0,2026-09-22
2032,8,10,4,253.28,2026-09-22
2033,76,18,6,197.22,2026-09-22
2034,85,12,6,128.64,2026-09-22
2035,50,20,7,442.26,2026-09-22
2036,88,7,7,680.82,2026-09-22
2037,9,6,1,71.23,2026-09-22
2038,38,12,6,524.82,2026-09-22
2039,86,6,7,205.94,2026-09-22
2040,17,18,3,289.53,2026-09-22
2041,38,19,8,699.76,2026-09-22
2042,10,8,8,758.4,2026-09-22
2043,21,6,8,223.04,2026-09-22
2044,85,7,9,192.96,2026-09-22
2045,88,18,1,97.26,2026-09-22
2046,56,20,9,301.23,2026-09-22
2047,96,20,9,187.29,2026-09-22
2048,42,11,9,289.98,2026-09-22
2049,23,20,2,129.08,2026-09-22
2050,87,8,7,192.43,2026-09-22
2051,33,2,5,362.65,2026-09-22
2052,18,5,1,58.57,2026-09-22
2053,98,3,4,210.44,2026-09-22
2054,51,18,2,112.18,2026-09-22
2055,88,12,8,778.08,2026-09-22
2056,53,20,7,495.67,2026-09-22
2057,49,4,2,47.12,2026-09-22
2058,33,4,8,580.24,2026-09-22
2059,42,18,3,96.66,2026-09-22
2060,94,16,3,105.57,2026-09-22
2061,65,2,8,344.72,2026-09-22
2062,53,8,9,637.29,2026-09-22
2063,18,16,9,527.13,2026-09-22
2064,5,13,6,159.06,2026-09-22
2065,83,8,3,155.7,2026-09-22
2066,58,11,2,82.86,2026-09-22
2067,28,13,2,149.92,2026-09-22
2068,86,5,2,58.84,2026-09-22
2069,7,12,8,343.76,2026-09-22
2070,16,8,7,661.85,2026-09-22
2071,60,15,9,560.34,2026-09-22
2072,13,11,5,424.95,2026-09-22
2073,74,13,4,101.0,2026-09-22
2074,41,14,5,213.65,2026-09-22
2075,50,7,8,505.44,2026-09-22
2076,40,15,3,121.17,2026-09-22
2077,100,6,5,167.4,2026-09-22
2078,65,11,4,172.36,2026-09-22
2079,26,16,5,316.1,2026-09-22
2080,91,8,7,120.96,2026-09-22
2081,77,16,7,536.69,2026-09-22
2082,94,8,4,140.76,2026-09-22
2083,80,10,5,325.2,2026-09-22
2084,25,16,5,92.95,2026-09-22
2085,97,12,9,232.02,2026-09-22
2086,69,20,6,475.02,2026-09-22
2087,54,3,8,745.76,2026-09-22
2088,69,14,2,158.34,2026-09-22
2089,98,10,7,368.27,2026-09-22
2090,58,4,6,248.58,2026-09-22
2091,53,7,1,70.81,2026-09-22
2092,56,8,9,301.23,2026-09-22
2093,51,15,9,504.81,2026-09-22
2094,38,19,5,437.35,2026-09-22
2095,54,10,3,279.66,2026-09-22
2096,12,4,6,297.66,2026-09-22
2097,95,16,2,95.52,2026-09-22
2098,36,12,9,188.91,2026-09-22
2099,98,5,4,210.44,2026-09-22
2100,67,18,9,557.28,2026-09-22
2101,43,2,3,111.24,2026-09-22
2102,78,9,4,295.2,2026-09-22
2103,45,15,2,82.12,2026-09-22
2104,28,5,4,299.84,2026-09-22
2105,98,7,1,52.61,2026-09-22
2106,96,16,1,20.81,2026-09-22
2107,91,3,8,138.24,2026-09-22
2108,46,7,6,346.68,2026-09-22
2109,90,6,1,17.06,2026-09-22
2110,23,4,6,387.24,2026-09-22
2111,49,4,9,212.04,2026-09-22
2112,71,2,7,79.73,2026-09-22
2113,49,8,8,188.48,2026-09-22
2114,95,16,8,382.08,2026-09-22
2115,51,17,2,112.18,2026-09-22
2116,90,15,9,153.54,2026-09-22
2117,77,16,4,306.68,2026-09-22
2118,64,3,4,276.76,2026-09-22
2119,86,18,1,29.42,2026-09-22
2120,49,4,7,164.92,2026-09-22
2121,95,20,7,334.32,2026-09-22
2122,79,16,7,579.88,2026-09-22
2123,37,15,5,152.55,2026-09-22
2124,17,5,2,193.02,2026-09-22
2125,77,13,3,230.01,2026-09-22
2126,18,4,4,234.28,2026-09-22
2127,84,19,4,51.0,2026-09-22
2128,44,12,7,454.02,2026-09-22
2129,68,2,2,150.04,2026-09-22
2130,69,10,7,554.19,2026-09-22
2131,96,13,9,187.29,2026-09-22
2132,69,19,6,475.02,2026-09-22
2133,21,1,8,223.04,2026-09-22
2134,92,7,1,15.24,2026-09-22
2135,78,17,5,369.0,2026-09-22
2136,9,5,1,71.23,2026-09-22
2137,58,20,9,372.87,2026-09-22
2138,61,6,8,83.68,2026-09-22
2139,43,4,3,111.24,2026-09-22
2140,50,13,1,63.18,2026-09-22
2141,78,1,8,590.4,2026-09-22
2142,62,4,1,68.68,2026-09-22
2143,10,1,6,568.8,2026-09-22
